cites,cited_by
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,af622b58e80613d7fd4029336a4e4e165710f7a1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,81280acadd1774c01a3e1d82ca5252096529a46d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6a9d85242aba889ca9c632cf3e3c4fb295908966
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f6b7d692a6085c886472190cba4283af6871aff6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cf69f48c51f2d16fac83e047e76a6af0830c5e4d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,73bcfb12db14167b6ef694c5938c9e136b324690
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f27fa5e2172c9f00e3b1cf410c8b53a0e5026eb4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5f2ff02a0c051b4863e07da36663b46bf4738ce4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5eb71e115b1d5c5d37b57fc9d06e863ae2a41946
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c4639ef24f3c383049c3880b39372e94b0b07c30
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c1d8a78c0d46b13f42fb03281d42d5d7fc892111
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4f45dcb311cae091dbfe33c2bae0d113653dfe19
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,736c4a7b49f3cb73d508e94e2eaa5c6c70dc73cd
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4a77983c48cbb10a1fb2696ce4bfe8a260759f94
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bb5f873632616c2cdc07ef1bb139db0c96c8e5f6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,15658c2ca5dd6562e86b01efc510ec5c5c8787f4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ce7905bdd022e6da45c3819e0fca81d05b232a65
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a09ea816df7e423d0677ad34fbed39b5aa610797
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2211cc4c352c2df013141cc075a8f2496726fcaf
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,07d5f44a5f472fa435af3db6af2e7daf951b5a30
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ded51400f0465011d92866e02611be74e2610061
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5db55a38853dbc85129486733aaf1ac53786f7b1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3a9bbbb2038d55c3c7809454a2d0480fadcfe891
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3ebd1b4fe92a8ab08103012f27e28a95a89e51dc
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,65b83cd32c585df5e1d41186fb16cb555a1876cf
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5b2510f9d390b1a5abdcf3e54e9c11068c79ba89
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,305a33f773cf7ee1d95ea4e2c73dfb5076d59b61
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d74afe2c30faf69aa77b000b463401b331cc9c13
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,7309be9a435bb4892829727c18e1b121074f44f0
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,7374892b6ecdc6b09e999f2f353655f44bef0f41
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1cd0ca12c01155a8e4e75452691e31b5e8e50386
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b76970199e3b5115c6ac20afe27b8984b5b0cd56
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,7e76f432834c945b30e2512da33f7c34fae023ff
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,28d41c50b4cb91d405653810e6dfed6f75482e36
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ed87622c1a111e09b60eb383ec5f467d81be6ed6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1c7d821b15dc90efcee40d7b1df7fb6fe95c2d63
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e419d75358d61639c8c7a254c9b444150ee4a077
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f15be8527ba309cebaf3f686ec006636b40ff71d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,49dc5f75754628d73cb0168dc6fce652f63fb287
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8e132a4ab0e8712fd7cead7361653f522a02cbe4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c5d1bc4bf0eb203406963c0952b5619428db3a44
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,33b8824f3c8fc3035afabaa77ecee3afe1c9753c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bf2b91b60546710cf22e13537273b6c92dc046ca
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e98c5c36311349ded7cb98b23937d52afab3fb34
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,172005153bfd833557e794d1f068a8e44094457f
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4fb11036f6555d3fa8d9fb134fbce99fe27cd2ab
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9edcc616d468ee995c80608929ff0bc122c4ae71
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a32c485963aae4e5a9ad114c489555b483147001
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,aa66b5cbcfb6abf0aa975138eb117d9133acc17c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ca48013d99a608e800ae34388fe9fba9ea6ca280
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bf10adc6a2fe84bcd47ed3dd1499d9415a1f05f6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,712270aab851a3fcb708a73b300abbf616289f4b
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c062dd767548a5b8ef3140d4ff2d849630e2cbae
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2e85d8b586ee061f0912887cd5e6a6ae72a9c527
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bb29136153d650bc8a260fbfdc9c2958b2e6234e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a6b192647188a2b0e71212400ffc8689abeb08eb
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bdb3826e5f35de6c66a4052538bcfb453467460e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ed996ea72ba7f6e50768e3419cd401e7e9d8a5f6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cf1c4f8a682b1869c58e969b4158f538898423a6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,424400cbb7db8734dfa60f0c2ae883eaa662061c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e5552027525ed1ab8c168ca3fbda70070c937f6c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c10734946b8390ca254ab4ed7bfec363536fc6ef
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,303c9e7f7f90ecb9a191e52847188db60e0a8d28
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,baa6ebdc69471d21e9c47c7498aca996d54261c2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8b51501ea955cdcd31627ae0fdb515b9d59a8dd8
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bfd6c10943a5db5f3df74bae20e3ee6570d73a75
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,52e078d88f54ea28d83cb9e84f52d3785203a363
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9ef44b7ed28896ef76e4171b8ae2b9a1e0c6fda2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4f1ab388ee1cd41cf44c8ea7e626775ab8621669
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,081d178737aa25202890af79904e2baaceb3508e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,16a10d7006ddf7f9c863f1640fdd660bd7596944
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d33a14592d68da068953cdf37f8bf562740c0085
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a99a5f5251f99ed114c1f9a02dac71cb737eac6a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,344a7d34edeed73f791880a396875c2c88e417e6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,627efaafacdbdbb58f7e7add5e904b617e6e22f6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cc13d65f00d02c6fc01fc996a10e7bc503e3deec
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1ccf2883fa776f47bd06869193051c1a84ae8857
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,465344259577c9f4bb42a3b35c07ef194a2748f6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8aa2615492ccd544308fe1d2e829f3d66ccf72d2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,85199fc97abc151c7b3e6a6f206b1a6c63c28ce6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0a9741ff519ca86e2e81f872282d8ac9753abde3
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,15de9ceba0223f8ea9c7a2914693dafa41b61e20
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a6ec90903f6073383abb9f4e28d0ae8077100e9e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8d2f5ab22e669cee10ebe92010efe72cee641616
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,22871540170409bfef8bbca6b304e98214a8cf5a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6e609426861a55c4277150fca05807f784ce0b8e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a90919e45fb535dc36d6da426d552104e8f2efe1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a0f28ccb1d5f4a12c34d3aab55f991fc231fe56b
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8b264b811dd14dc0ed0d396e82c4f159c671cda5
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3b494b3b7b0b2013c0a036c9aa1868af807f8714
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,83ded0f71a4bca1b5d4667873b7d621447eaa166
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,208f3df65812326b983abe3bf12c84799e4c1709
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,adb68c59226e1c3ce5ea9c259c760a738a4870df
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2b0205da48caf7b99c5c86789ba18f557c9d047d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,69f11bab02067ae6ae85affb804066a91b888247
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cad248d35de8b30a2a45c5200d4be8a8ff0596b0
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d8948ae3b79ad17798c9236b8031ff605e105101
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5bcd0b23962051dcf1d2478607a340245c717efb
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9471ce42e5cf50e7da11c53a7a1c6e62a4167865
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1347323c30180b5d5528abace9d36ba0d2dbf3c1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,73058beb5665d46fbd8ec8d1b4ef9951f300642d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0e214e2d02f73aec68f52b457f662725f3cb8f0d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f815ad5532d79a6bd0126826a09055750fec4447
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,da532e39fe5e7f21224eb5f4051939bc8b82abc3
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,21535d4612a2f5cd582b84149bdc4ceeccd9250a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,fde4788e4d4ef78053ef207423d2c917e23df4d4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,04db05d261d3955fcc2c8119daac26b2ac350754
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b9ae8fb7b04f1753d8b0fc971155ae6ca6daca39
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a405ed78726996676dfe6ae7c965a789e79621e6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c768966598a28346599da8c14ebd8b9331272da4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e20d52db3d5a0cc901283175656e835a1cc30b08
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e4e9c3a3e6d5bc5c14894fc197e974a9b6660233
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6c8c36a790d2dded8b0cf8e1ecb8b44403204333
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1f280fe1f800bae53ada94b30f244fab0cd9f795
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2bf0b1caa891803b899859248970f0a48f6b2c19
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,744e0fa91081389e1249ccd04ce0d6289a6dd25f
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,774b41178279afda086c41b9b9eee4b3f2426c58
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,056fbd6d6b5f883ab0e256254674fec502e0507e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cde42399a756854ad0997ac39f9f84231533efdc
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3f5c903024a0f94a03191c6999fba0f2760e4d42
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,598a4f17da8f4cddfab3c7c10bc96a05078e7a91
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0d2e5c45f7bc8c9f58f4bc48d5295665a2417e56
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2bd9bc187f287b30960916aa0fdd279ea56a370a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,afc2d4b75477bf25e227322e004f6f2bc3e6569d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,df22e98223d9c8adddfc7eee061c33042214cef9
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5f5db22860a4833fb32a021398da0cbf02f6904a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b7db959f3b7e6d0feffc0332b91400f0ac6cacb8
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f904784b97e48e7a93b74428e5333fb3c7b403c4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9646ef97f8578556d22a06abd07e9c40a67a6fcb
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0832bd49ece0fe5be708be948f0efb9c4390b420
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,27ce67db279f25a6349dfd2cbd2379364a173438
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1ed2fb9bdf61ea085307e5bb0054ed2815b267e7
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,34f237a2cc90417e33ae70dd13636f60f056b8c5
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0df1b5def098dd24688eeb97bd6b52413cc78758
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5b3a998a6d9f3f9c901d546f8986f5f14fd08570
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,7b482174ada7830cba9c39ee3e86a2b55f12ec41
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,425782ceffde710e0831a5293911ecfcc4213b98
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,365047eac689dc63b293a3f966141c130e9b1d12
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ffc6fc6f619c313b5ea797f63d38bd735fb00975
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b32141a7f2d957553ee0a1c9d7484bbb7e55cee2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,28736ca2bd4e009ac5abd71a797e1b5c3b495487
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,1af7ae5c0a476fa9ee7b8ae0d76012a73c47c63f
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6cd6792873b6319e410c2b1050ed251dbe74f2bc
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2e7d0bd57635337ca83dd4a3a087e62cb63c7532
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a13d7bf7f3192cc38ff497b8c6589fe305ad81e5
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b9e0fdb5af49a2219ec8743d5daab7df9946ce1b
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,745e015bbe917a7a3dbd5f50c2198a027d67475d
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,348a77494c057ebdc7e28f37c3811023413aef33
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0413a92b91e2dbcbfaa042d0519f3d919bfe57e7
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,08063c57e0ff13dfff0f895ca67a37b52953e0e6
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0c429d383810e11ccc09184f6cf227520fb8ae12
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a35fd035d75edde74989c0d1c8e4014acbb91e57
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8e51781ef23930913d1d6b9157fb310103aa9f82
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ee09ce96cefaad447d8b9b8f54d4d34fe3b63afd
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ee0528d0320e7856608bd3e5775dcb7058c5640a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0c0d8ea1c1745e7b56bc3b1513a715ae3df30c44
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,428a3343188a4cf2ecf6a73c15de784ad6eadda1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,fd42031baa3fe8690a00767c2fdf52dbcf945713
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a35021262c28d2640ff23e097909c6ab9d682138
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cfa4f4725c92dcf5753d0f0b2b364dace8e3bca8
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,dea6a0d6467c7fa7d1607fe76dc6d32ab40bc1ad
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4f0cc7e69c1fa8da8dc469c218748869e626c77e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,43081347458714dca492139b05112ae01daee652
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bc3cdcfd1319311e1f9e546e1645762eaca2455c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d3f489a66da801c843523a8f2eb71ada9be02e93
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d85e98bd13a5b4c81577ab3908ff532f445ffa3a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e17e34fc53ce5e1d039d5dce056cb9c7691eb568
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0f176224730d507a8a2abd01c089487c4aaa4fc4
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,231b753ae413964f279db551795da7965366450c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b5f179bcb0954612ac4cc54c1c1476ceb8b11d4a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3c8ae9eb7a77cfa63506971b2dd6134ac5dc7779
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,144ce53e85041c2f50164678cf77437e5f200c25
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,be26d2b940eac33a9989d1a6bf2316934c6e1837
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9f382bb62f45803d707bc68df14903822bbeb021
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,851ddb06e25d3fe2286eb492735e943ae59c3b8e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,3f18227b9b23115253e582610b41d864264fe7f7
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,7de4761f76af92762f88e6fa877ce5ea70db445c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f98657509d86ff819d7595f9830d2f9c817c0590
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b761a5b8bfa25a2cac985db88c765e8090192cbe
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c03fb0e7821ce053348de5658b0ad60f1ab50731
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0ea1e8be208d1c3cd7a660bfa9c20573915036e9
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,a1d3b97f8a6c89bdf4209c714389b9a4dde35353
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,198d6a8fbfa233bba92aff89750310128d7a0a72
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f8a906ded8da15d5a6d7051713147db958461bf8
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,002bf0720404e5dc6bf43eff64f116ec755b405f
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,74b94891f8f7ac8d73d9df817b6720e1cb792bcc
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5ecfadb0211dd89a81d066a35a0e2312e991bc4c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,44cf14ea05ea9e7bc7d92de1d2228f514671bc44
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,bd1ce54c1e6dd6cee06180010861e8d41c4609d9
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9e26a2328626a978edab42fea3c606bbaee61837
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9467d2bfcc342b8696ad6750ef829a4351b10463
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4d7500a1a5aeb83663527b17c002d7da173ef907
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,39c486150cc8179e30ac8bab5935c7990167b5c0
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,37ebfbc27e9a9a9dd772a472c94c2ae664152508
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c969a956da22ae0ea47f2e1052a624e8d442522b
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ff538143e22eaadc13e7351dac0fad233a67af19
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,141241db83ac2d5ad150a49e33e61d90c897b3f1
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e000b29ad359a1fce50c819823e369cae3a61c64
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,771921b829b04d149bb0e06112a731e4a43ce666
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,60e198418c4809e9d96cde2957228c316ddac95a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,547240239e1dd165e62e90caed1c3237c01b9093
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,21fea5358e238c1a4253d4140f091fe7a270f3b7
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6ce24d122db9b71130683071308edef1bffa9925
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c47db262742bc4e0969f7d6fb36eff7c49998daf
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,256979852e0e0a5fe5cc8ddbf54fa1af2a843722
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,171598987de38aeac08ffa338df9e0bbd78d58ca
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,12c823b82f4c4a070319d18eccc1ab0e9001f18a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,b52e8fd2df420f441af1c6007b9e85f60c3df726
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5d937b7811d8fd4208b2810971cb2e33f64bcfa2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ec121764bf714848c2294163fdab4ee49e5a1390
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,2912bfbcd5ff47a8c59e613d6534f2b770916c5e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,4cfec8ec51a0ecd7efbc6e6622ae8f930935f714
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d5cc892b28be4774e928c23c4ac75e0de57cc475
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,863ad003aacec2c1553f2b767444bf4e22f373eb
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d5ad4f8a09d761d2a0ea2888c7a24b635d8dd896
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,64cfe9e8d92c2813395303c0d3e383393630e1b5
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,856c90c1c4f30fbb5f7d8cd8b820b64b7cd5399a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,229b49cfeb89e4a56717bb9badcff1db5fe67649
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ba239fa46aae825ad77f13e926f535b4cbe51301
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0dc3923d7011699ce4116ae7fb16e8a5330ac884
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,eb7a07a2c9949ff87033d4a2b99245e39a222865
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6484e633455d68cd6a69d87476e574fb3ef45e19
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,0e2209e8fbd7b824600dbf45960c3c66dec03116
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,639cb595576e4195f82e15ded652205898d92d9a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,5ef125153b17dede6b7eb5456067bee57f09eb5e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,59212c1267d79e8e554eb998251da5ef14c3ec90
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,86c79317afa13ea4a74f656e3c48f012ee1fc326
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,f209c75506e9c39935118ce6d7259b6994f12e67
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,08ab9ba37d7fc63bb4a0969688028052ec4716c2
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,6e403d1261aaee6ead37eee8df0f5dc4dd1fdbf5
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,cfce09d236d5479e571eda1ea0d1ad3a811b471a
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,ebf7741f6c6270079c819fc228a9b0e0363acc9e
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,da7621f1079a5119e1b1cfbeed02fde2bd492e21
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,e5f5a058c26b87dc94b8b0c35e9395bac578969c
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,c84d67e7d297a6c79da178a18d49613bb4179d70
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,10f3cf6dc50f9d52a313481f103daf959d567479
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,265afb13b7d235a0315a445ae901ca6db62d7fd3
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,9ced9165e80495301b13a2b7e8eb92cbbedb3785
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,acd076a09b49e16d71b60ee919b47945d20ac1da
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,73bf67f9ac4a28c5618f8df32cb64d810f57a9b9
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8754d7fb7c306379fc40acfc997650352ee5d7ef
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,d3f73716de43fa42fdc88baf64949e266e2110cf
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,8e5c2f0e7eb5b9977219e3c810941ee7ecc1ba04
de28ec1d7bd38c8fc4e8ac59b6133800818b4e29,459b8460df399c42748eff39f61bf49743fe37c1
