authorId,name
3186350,F. Leotta
2279094212,Luca Lucentini
2219931316,Mattia Macrì
7588265,C. Marchiafava
2179366361,M. Marras
2279100211,Daniela Mattei
2423599027,Giampaolo Maugeri
2328039105,A. Pitidis
2247199950,Marco Vinceti
1508853659,Gianmaria Silvello
2061044328,A. Nocera
2064455843,Emanuele Storti
1705089,Paolo Napoletano
1840213,Antonino Nocera
2065801272,M. Ferretti
2281858427,C. Cusano
1738648,T. Facchinetti
2166504589,Marco Arazzi
2238662032,Simone Bianco
2261491187,Raimondo Schettini
1808205,G. Ciocca
2367340019,G. Galimberti
2331665263,Zahra Ziran
2269017547,F. Muzi
2280302899,Giuseppe Piras
50332095,Gianvincenzo Alfano
1716642,Ilaria Bartolini
2258584800,D. Calvanese
1689798,P. Ciaccia
2058080481,S. Greco
1796236,Davide Lanti
2423599139,Christian Molinaro
1742653,M. Patella
2262217988,Riccardo Torlone
2316056956,I. Trubitsyna
2058512,K. Koschatzky
2408978121,Hendrik Hansmeier
2382204196,Dorothea Kistinger
2187934581,Maurizio Titz
1491409898,Philipp C. Böttcher
2382204420,Michael T. Schaub
2342587285,Sandra Venghaus
50681148,D. Witthaut
2361757734,Ravi Jayaweera
117284768,Sebastian Losacker
2332555049,L. Song
2361775115,Dirk Schwede
2085072010,Hendrik Hansmeier
2058512,K. Koschatzky
2528399,T. Stahlecker
1723411481,D. Ayrapetyan
2324866674,Nicolas Befort
39794459,F. Hermans
2336474786,Marius Angstmann
2296645120,Chris Brueck
117284768,Sebastian Losacker
3193656,Ingo Liefner
2297562045,Chiara Leggerini
97536522,M. Bannò
1660402250,Martina Dal Molin
2382204196,Dorothea Kistinger
2187934581,Maurizio Titz
1491409898,Philipp C. Böttcher
2382204420,Michael T. Schaub
2342587285,Sandra Venghaus
2336867312,Dirk Witthaut
2242925112,O. Articleinf
2359634715,Klara M. Gutekunst
51150303,Dominik Dürrschnabel
2298969000,Johannes Hirth
2298969800,Gerd Stumme
2228761546,Mingjun Zhou
2284481806,Jiuyang Tang
8434316,Weixin Zeng
2240879721,Xiang Zhao
2249538512,Long Cui
47909171,Yongbin Liu
16318808,Chunping Ouyang
2296267575,Ying Yu
2362518315,Jiangtao Zhang
2237871834,Yaping Wan
2400352380,Fei Yang
2331408259,Hengbo Zhang
2284728453,Yingying Wang
2389685039,Xinyu Gao
2410665118,Yun Xiong
2330192690,Suraj Racha
2342276624,Prashant Joshi
2394308376,Utkarsh Maurya
2360385851,Nitin Yadav
2338273613,Mridul Sharma
2425601900,Ananya Kunisetty
2425601935,Saranya Darisipudi
40410417,N. Punjabi
2346835491,Ganesh Ramakrishnan
2302618061,Dimitris Stripelis
2055089592,Patrick Foley
2060513446,Mohammad Naseri
2425629143,William Lindskog-Munzing
2365409371,Chong Shen Ng
51298592,Daniel J. Beutel
2286270298,Nicholas D. Lane
2359629923,Binesh Sadanandan
2641675,Vahid Behzadan
2425684921,Zhanyan Zhu
2376196097,Yifan Peng
2359102814,Leyi Xu
2426019220,Weitong Hu
2339410797,Jiale Feng
2108996590,Yuqing Liu
2325730838,Ke Zhou
2348813469,Yang Zhang
11353480,A. DeFilippo
2295451584,Giovanni Canino
8694552,N. Procopio
97348703,M. Trapuzzano
2369905499,Sabato Sorrentino
2103881048,M. Indolfi
2814747,P. Vizza
2270541236,Pierangelo Veltri
2295845707,P. H. Guzzi
2333016783,P. Mortezaagha
2304645887,A. Rahgozar
2367170412,Yu Luo
2324079601,Rong Gao
2004540521,Lu Teng
2362651998,Xidao Wen
2353622744,J. Jiang
2388132300,Qingliang Zhang
2116606497,Yongqian Sun
2356037853,Shenglin Zhang
2316175347,Jiasong Feng
2239249506,Tong Liu
2364012918,Wenjie Zhang
2287263274,Dan Pei
2292300510,Hangeol Chang
2399079867,Changsu Lee
4736824,S. Rho
2301628668,J. Yeo
2391767144,Jong Chul Ye
2397737005,Channe Chwa
1716206822,Xinle Wu
2404206797,Yao Lu
2424474704,C. Huh
2363513965,Hyunmin Hwang
8246957,J. Shin
2292360934,Jinse Park
2391766894,Jong Chul Ye
2422801390,Eason Ni
1527089992,Yaocong Li
2140217180,Q. Lan
3022418,Leihan Zhang
2108006198,Le Zhang
2363973396,Eeham Khan
2385415953,Luis Rodriguez
3456784,Marc Queudot
2715774,Dan Ofer
2299292268,Hadasa Kaufman
2400654626,Saroj Mishra
1492093768,Suman Niroula
2338830313,Umesh Yadav
2397491269,Dilip Thakur
2372149332,S. Gyawali
2397490699,Shiva Gaire
2308923633,Longzhu He
2384948804,Xiyu Zhang
2287798526,Quan Liu
2321448388,Chaozhuo Li
2327633650,Zheng Liu
2293137169,Pengpeng Zhou
2367558982,Sen Su
2339416375,Zhengtao Li
2373569953,Jiayi Xu
2377668702,Zhikai Hu
2338514750,Hechang Chen
2338411564,Lele Cong
2108770554,Yunyun Wang
2265678292,Shuchao Pang
2108322103,Guoyi Li
2396178031,Shihao Xu
2401601785,Jiatong Ma
2395743323,Yunyun Han
2316665815,Jianhua Chen
2403131370,Yafeng Deng
2326918125,Y. Zhong
2321962631,R. Huang
2145289435,M. Wang
2107781531,Z. Guo
2111152043,Yc Li
2152599482,M. Yu
2295479766,Z. Jin
2278129518,A. Sivakumar
121248894,V. Sugumaran
2062242240,Yao Qiang
2310386299,Yining Li
1596819256,Wenjun Ke
2265716887,Jiajun Liu
2376407210,Peng Wang
2326808119,Jianghan Liu
2314839372,Yao He
2284918268,Liwen Sun
2397705275,Xiang Yu
2293547584,Ming Tan
2330438034,Zhuo Chen
2421612308,Anqi Cheng
2314548959,Ashutosh Joshi
2284868161,Chenyan Xiong
2261394407,Junda Wang
2421615265,Zonghai Tao
2237657398,Hansi Zeng
2322987613,Zhichao Yang
2257027392,Hamed Zamani
2329205002,Hong Yu
2151116690,Yuqi Zhan
2289616522,Xinyue Wu
2338962327,Tianyu Lin
2161708139,Yutong Bao
2268508171,Xiaoyu Wang
2386096261,Weihao Cheng
2350606857,Huangwei Chen
2409253508,Feiwei Qin
2306860738,Zhu Zhu
2299778675,Chengliang Yin
2261667674,Xiaochun Sun
2386313752,Anlin Dai
2403616591,Xing Ye
2262066641,Yi Lu
2350774072,Wanling Wang
2320324872,Yuanyuan Chen
2308626388,Hong Jiang
2308571055,Juan Yu
2290732896,Siomui Chong
2365040626,Mingming Jiang
2311321849,Jiayu Xu
2376893161,Bing Yang
2424538214,Rajeswari Chappa
2401332530,Santosh Chokkakula
2212603212,Kunlun He
2338347371,Shuheng Chen
2056800552,N. Patil
2397177423,Haonan Pan
2366169275,Angel Hwang
2316586578,Yao Du
2357923277,Ruishan Liu
2266812106,Jieyu Zhao
2326986288,Yannian Gu
2164396303,Zhongzhen Huang
2298907225,Linjie Mu
2357971347,Xizhuo Zhang
2267720309,Shaoting Zhang
2288039293,Xiaofan Zhang
2301628681,Jianmin Li
2301629349,Ying Chang
2395594023,Suna Tang
2143079813,Yujiang Liu
2243292355,Yanwen Wang
2046924379,Shuyuan Lin
2280950263,Binkai Ou
2093476346,Thanasis Georgiadis
2291362419,John Pavlopoulos
1718168,N. Mamoulis
2281881162,Jing Yu
2346148948,Yuqi Tang
2296598967,Kehua Feng
2372080636,Lei Liang
2346632177,Qiang Zhang
2254282405,Keyan Ding
2254343747,Huajun Chen
31971120,Muhammad Nadeem Cheema
9756536,Anam Nazir
2266024041,Arif O Harmanci
152558046,A. Harmanci
121991430,Yasmeen Cheema
2298538953,Saleha Masood
2266533667,F. A. Khokhar
2415399767,Innocent E. Rugemalila
2347861326,Wei Cai
2415893696,Xiaogang Zhang
2418438946,Chuanwei Liu
2283019960,Bang Wang
2293313073,Zhan Qu
2295624163,Michael Färber
2257095405,Yixin Chen
2303313918,Ying Xiong
2112539433,Shangyu Wu
2371069840,Xiangrui Ke
2290008872,Nan Guan
2302177675,C. Xue
2299045016,Tingting Bai
2345383797,Kaiwen Jiang
2295686297,Yixuan Yu
13525692,Shuyan Qie
2142659241,Congxiao Wang
2358269244,Boyuan Wang
2261674683,Wenli Zhang
2397381918,Shuaiqing Wang
2375874766,Li Shen
2396686288,Zimu Tian
2353836319,Tian Lan
2313264771,Zhu Xu
2277154178,Zhilin Li
2363515028,Yuqiao Meng
2325163331,Luoxi Tang
2275281628,Dazheng Zhang
2403669824,Rafael Brens
2409843503,Elvys J. Romero
2409876948,Nancy Guo
2391587537,Safa Elkefi
2362306371,Zhaohan Xi
2325894113,Xingliang Hou
2354153814,Yuyang Liu
2326487319,Qi Sun
2338531382,Haoxi Wang
2355636273,Hao Hu
2266774331,Shaoyi Du
2376274163,Zhiqiang Tian
2326473286,Wenhao Wu
2281315386,Zhentao Tang
2365253613,Yafu Li
51436778,Shixiong Kai
2347712297,Ming-Hu Yuan
2296960136,Chunlin Chen
2356574076,Zhi Wang
2400887628,Fengxian Chen
2409115853,Zhilong Tao
2268419564,Jiaxuan Li
2110440024,Yunlong Li
2162626065,Qing Zhou
2257349205,Yuntong Hu
2263798673,Sha Li
2322968831,Naren Ramakrishnan
2377292005,Liang Zhao
2359260495,Chaimae Abouzahir
2359394056,Congbo Ma
2256969039,Nizar Habash
2377559228,Farah Shamout
2361573000,Sameh Khattab
2298043096,Jean-Philippe Corbeil
2293400239,Osman Alperen Koras
2221125283,Amin Dada
2343831066,Julian Friedrich
2373010329,François Beaulieu
1752755,Paul Vozila
2343969600,J. Kleesiek
2410318506,Liz Li
2409788729,Wei Zhu
2323176343,Zhenghao Liu
2348080373,Pengcheng Huang
2284986197,Zhipeng Xu
2261354998,Xinze Li
2374964155,Shuliang Liu
2365381075,Chunyi Peng
2404468788,Haidong Xin
2277242040,Yukun Yan
2388936614,Shuo Wang
2284728053,Xu Han
2366036156,Zhiyuan Liu
2346997699,Maosong Sun
2261295920,Yu Gu
2204644192,Ge Yu
2320483063,Mutian Yang
2407460714,Zisen Zhan
2303903062,Yutong Chen
2370144767,Haolin Li
2368724904,Kaiwen Wang
2219272955,Kaili Zheng
2307555170,Yuguang Wang
2375337472,Qi Wang
2003809677,Jiandong Gao
2355240967,Ji Wu
2423960157,Weiqin Yang
2273366126,Haowen Xue
2407769411,Qingyi Peng
2261900478,Hexuan Hu
2302855404,Qian Huang
2403058416,Ting Zhang
2292087260,Zihan Wang
2407072272,Hao Wang
2293320087,Shi Feng
2135971356,Xiaocui Yang
2111226672,Daling Wang
2281789446,Yiqun Zhang
2355322101,Jinghao Lin
2363830804,Haihua Yang
2412174650,Xiaozhong Ji
2284104682,H. Wong
2334791644,T. Wong
2409788729,Wei Zhu
2285410910,Zhiyao Ren
2238207927,Yibing Zhan
2325884825,Siyuan Liang
2171444073,Guozheng Ma
2342072732,Baosheng Yu
2257346537,Dacheng Tao
40517849,C. Sahu
2023724514,Premith Kumar Chilukuri
2223184947,Matthew Hetrich
7227426,Nikhil K. Advani
2321528735,A. Bhat
1400105108,S. Balu-Iyer
2249622007,Murali Ramanathan
2114121719,Yusheng Liao
2313730362,Chuan Xuan
2111261274,Yutong Cai
2376185916,Lin Yang
2255052564,Zhe Chen
2238120662,Yanfeng Wang
2220688186,Yu Wang
2391610916,Sravanthi Machcha
2311502181,Sushrita Yerra
2348207674,Sahil Gupta
46173496,Aishwarya Sahoo
2346971910,Sharmin Sultana
2388611600,Hong Yu
1576489304,Zonghai Yao
2307949927,Sraavya Sambara
2275054952,Yuan Pu
2346897111,Ayman Ali
1884427797,Vishala Mishra
2346836773,Lionel Wong
2346835784,Monica Agrawal
2363680409,Fan Gao
2403068105,Sherry T. Tong
2281744575,Jiwoong Sohn
2391650167,Jiahao Huang
2373592267,Junfeng Jiang
2356550401,Ding Xia
2100592783,Piyalitt Ittichaiwong
2100589134,Kanyakorn Veerakanjana
2342344153,Hyunjae Kim
2366268853,Qingyu Chen
2404323491,E. M. Taylor
2392603241,Kazuma Kobayashi
2404320772,Akkiko Aizawa
2402721062,Irene Li
2316014954,Kaito Tanaka
2376395365,Aya Nakayama
2376423326,Masato Ito
2387865043,Yuji Nishimura
2376396012,Keisuke Matsuda
2304386029,Dongsuk Jang
2328289446,Ziyao Shangguan
90587118,Kyle Tegtmeyer
2166477914,Anurag Gupta
2391581581,Jan T Czerminski
15070068,S. Chheang
2266838179,Arman Cohan
2400433480,Jessica Ryan
2400467013,A. I. Gumilang
2348938534,Robert Wiliam
2098825112,Derwin Suhartono
2189080460,Periklis Petridis
2265386791,Georgios Margaritis
2123352914,Vasiliki Stoumpou
2280139035,Dimitris Bertsimas
2281680745,Xinda Wang
2254278404,Xiaotong Li
3372981,Dengkang Zhao
2296598967,Kehua Feng
2372080636,Lei Liang
2275032826,Zhiqiang Zhang
2254282405,Keyan Ding
2367694602,Huajun Chen
2056727734,Bo Wan
2310394294,Qiang Zhang
2218148652,Troy Liu
2152187065,Ming Zhu
2284081407,Shengjie Zhai
2391483508,Jinning Zhang
2381401671,Jie Song
2281524205,Wenhui Tu
2313265675,Zecheng Li
2375947577,Jingxuan Li
2371002305,Jin Li
2402642612,Xuan Liu
2402610067,Taole Sha
2269712122,Zichen Wei
2343691965,Yan Li
2238500241,Ni Putu
2402515627,J. Dewi
2315769737,Kadek Dwi
2315771187,Gandika Supartha
2238496090,I. Putu
2335927024,Yoga Indrawan
2089966866,K. Atmaja
80219553,Mark A. Kaizik
2242957243,Aron Downie
2266535162,Mark J. Hancock
2248519915,R. Herbert
2330761955,Pranav D. Punuru
2047429941,Nabil Ibtehaz
1932168955,S. Giri
2401275303,Harsha Srirangam
2374330620,Emilia Tugolukova
2247576277,Daisuke Kihara
2281516554,Jonas Rast
2339604192,Susanne Wiegand
2056084062,J. Biermann
2252003252,Annette Wiegand
2293928089,Felix Marschner
2399839282,Yalan Hu
2356036152,Wenjie Xuan
2291873253,Qingqing Zhou
2359158630,Zhi Li
2404975773,Ya Li
2291867054,Jili Hu
2399388117,Fang Fang
2305721369,M. Dhifallah
2407719563,Yu Liu
2149171103,Xingnan Jin
2339563774,Zikai Wang
2336718891,Hejun Yang
2376545702,Mingyang Li
2293771231,Yongping Du
2374269621,Weibin Kong
2336012643,Jinwei Ye
2404583965,Chonglin Zhao
2265161429,Yunqing Ma
2315227616,Yanrong Chen
2357951415,Wei Lv
2385813066,Ella Raputri
2374060556,Ari Jaya Teguh
2413097784,Saffanah Nur Hidayah
133557390,A. Anom
2396504871,Feri Setiawan
31932430,N. N. Qomariyah
2378857670,Tailun Chen
2373560378,Yu He
2372508313,Yan Wang
2143993177,Shuo Shao
2397638311,Hao Zheng
2374915357,Zhihao Liu
2389903621,Jinfeng Li
2397756500,Yuefeng Chen
2237992280,Zhixuan Chu
2376046852,Zhan Qin
2048053804,Guangzhi Xiong
2378188378,Zhenghao He
2392880515,Bohan Liu
66010012,Sanchit Sinha
2302504818,Aidong Zhang
2382084233,Yucheng Wang
2422389158,Md AlMahfuz Chowdhury
2422389518,Mahmuda Akter Sristy
2321679336,Md Faisal Kabir
2276402902,N. Chetla
2381784884,Shivam Patel
2146391445,Saumya Sharma
2381579485,Andrew Bouras
2382572904,Rahul Kumar
2337895006,Sai Samayamanthula
2385415953,Luis Rodriguez
2381584214,Vinisha Bonagiri
1380675457,N. Zaman
51099886,C. Celsa
2396060823,M. Giuffrè
2180373641,G. Di Maria
2254666700,Salvatore Gruttadauria
7023129,U. Palazzo
2270421698,Roberto Miraglia
10748822,L. Maruzzelli
2060871496,Duilio Pagano
2254244996,Roberto Cannella
2380597996,F. Midiri
7631264,R. Ciccia
2357632898,M. Salvato
2211308081,A. Grova
2370897649,Sofia Rao
2369119108,Gaetano Giusino
2345100707,A. Quartararo
2369121558,Guido Cusimano
2359687369,Alba Sparacino
2369124463,V. Gaudioso
2400211553,Valeria Genovese
2290436274,R. Montenegro
4647129,C. La Mantia
2298260037,Francesco Mercurio
2299973097,Simone Kresevic
2359062683,Miloš Ajčević
143657702,G. Cabibbo
40403695,G. Cirrincione
2237512829,C. Cammà
1409145517,Khadija Almohsen
2205963423,Nabil Hewahi
2092365009,Dina Sayed
2257164235,Heiko Schuldt
2365381379,Yingjia Shang
2343693760,Yi Liu
2301657276,Huimin Wang
2269410269,Furong Li
2345128324,Wenfang Sun
2390159148,Chengyu Wu
2344794789,Yefeng Zheng
2262448361,Mingchen Li
2301202028,Zaifu Zhan
2277810561,Han Yang
2274091250,Yongkang Xiao
2184546868,Huixue Zhou
2301269297,Jiatan Huang
2262893164,Rui Zhang
10081539,Effie Simou
2393138295,Alexis Correa-Guill'en
2375389741,Carlos G'omez-Rodr'iguez
2261282212,David Vilares
2393800760,Hanzhi Yan
2365376107,Qin Lu
2340545163,Xianqiao Wang
2249626607,Xiaoming Zhai
2284791939,Tianming Liu
2224546790,He Li
2355636273,Hao Hu
2290619980,Yifan Feng
2292216150,Ruoxue Li
2356024298,Rundong Xue
2325894113,Xingliang Hou
2376274163,Zhiqiang Tian
2277022219,Yue Gao
2331366464,Shaoyi Du
2393922461,J. Dilworth
2326981412,Hui Yang
2326888863,Jiaoyan Chen
2288045083,Yongsheng Gao
2113722525,Weidong Xie
2138891148,Yushan Fang
2298216201,Xinxin Zheng
2343588002,Dong Liu
2309671350,Zihang Li
40552789,Meng-Sung Wu
2376229517,Xiaoyang Han
2356848687,Jin Ma
2423504918,Jinghan Zhang
2293571072,Kunpeng Liu
2308043807,Feng Luo
2423276490,Hamsini Gupta
2278129518,A. Sivakumar
2391101392,Huirong Fu
2062242240,Yao Qiang
2342344153,Hyunjae Kim
2281744575,Jiwoong Sohn
2274159979,Aidan Gilson
2268750745,Nicholas C Cochran-Caggiano
2150093305,Serina S Applebaum
2391754574,Heeju Jin
2391717053,Seihee Park
2233547680,Yujin Park
2224371187,Jiyeong Park
2392661542,Seoyoung Choi
2391710313,B. Contreras
2284822731,Thomas Huang
2209032721,J. Yun
2391712714,Ethan F. Wei
2234038085,Roy Jiang
2260627741,Leah Colucci
2391712820,Eric Lai
1402690226,Amisha D. Dave
2378730778,Tuo Guo
2274169804,Maxwell B. Singer
2341898602,Yonghoe Koo
2274159834,Ron A. Adelman
2387652902,James Zou
2316597770,Andrew Taylor
2377796175,A. Cohan
2359885159,Hua Xu
2366268853,Qingyu Chen
2305806547,Saeedeh Javadi
2347970219,Sara Mirabi
2391718040,Manan Gangar
69567650,B. Ofoghi
2124422092,Leon Paul Mondrian Munz
66434937,Caterina Neef
2140326569,Ivonne Preusser
2266494550,Anja Richert
2198498990,Guihang Hong
2247542154,Ouyang Tao
2175367749,Kongyange Zhao
2355665989,Zhi Zhou
2257124436,Xu Chen
2421907453,Shangxue Liang
2421902100,Xiaotao Gong
2306393122,Feileen Li
2166326436,Honggu Zhou
2261359927,Yi Wu
2390350069,Chenxi Liao
2368640883,Sadia Sultana
2376508241,Saiyma Sittul Muna
2390931982,Mosammat Zannatul Samarukh
2340222076,Ajwad Abrar
46215188,T. Chowdhury
2044053,M. Chatzimina
2316691366,M. Tsiknakis
2354700078,Claire Lin
2362633395,Bo-Han Feng
2108967667,Xuan-Bo Chen
2191368257,Te-Lun Yang
2278190708,Hung-yi Lee
2262396644,Jyh-Shing Roger Jang
2263121822,Hieu Tran
2261394407,Junda Wang
2326987374,Yujan Ting
2388611600,Hong Yu
2326997381,Weijing Huang
2328639706,Terrence Chen
2318787873,Bady Gana
2369806116,Wenceslao Palma
2465938,F. Lucay
2390847444,Cristóbal Missana
2390840496,Carlos Abarza
2175115535,Héctor Allende-Cid
2322145597,J. Strich
2391518667,Adeline Scharfenberg
2290290065,Christian Biemann
2363576687,Martin Semmann
2327089247,Krzysztof Wołk
2399625037,Sayyed Mohammad Hosein Hashemi
3263144,Hamidreza Baradaran Kashani
2057140882,S. Fatemi
2388928834,Mengzhou Sun
1571183602,Sendong Zhao
2239066035,Jianyu Chen
2164011959,Hao Wang
2387972234,Bin Qin
2064310885,Bowen Qi
2293213441,Haoyu Ruan
2044053,M. Chatzimina
2715042,N. Tachos
2264369104,D. Fotiadis
2316691366,M. Tsiknakis
2381059891,William Christian
2381059151,Daniel Adamlu
2381291911,Adrian Yu
2339387724,Derwin Suhartono
2240203372,Vikas Yadav
49550905,Gaurav
2408680286,Ashmit Rana
2310735323,Shivam Sharma
2198403510,Letícia C. Navarro
2290543521,F. Mutz
66689467,T. M. Paixão
2390713394,Guilherme G. Zanetti
3015563,C. Badue
2829154,Alberto F. De Souza
1397136266,Thiago Oliveira-Santos
2267394724,Yunpeng Xiao
2330658136,Carl Yang
2382762754,Mark Mai
2305618205,Xiao Hu
2372794285,Kai Shu
2279403048,Lei Li
2328016516,Xiao Zhou
2344958511,Yingying Zhang
2383301176,Xian Wu
2386820491,Feras AlMannaa
2223156840,Talia Tseriotou
2164872258,Jenny Chim
48717312,M. Liakata
2327313124,Xiao Ye
1576998836,Jacob Dineen
2327759927,Zhaonan Li
2218316624,Zhikun Xu
2313733355,Weiyu Chen
2327214280,Shijie Lu
2384804494,Yuxi Huang
2253656006,Ming Shen
2386604185,Phu N. Tran
2346200002,J. Yum
2269496449,Muhammad Ali Khan
2346299308,Muhammad Umar Afzal
5850073,I. Riaz
2327525307,Ben Zhou
2361921001,Lang Deng
2281408265,Huanhuan Hu
2269864745,Kongjie Lu
2376478146,Ping He
47575540,P. DiGiacomo
2366353375,Haoyang Wang
2344587231,Jinrui Fang
2352101400,Yan Leng
2121542430,W. Brode
2312881492,Ying Ding
2198497361,Adriana Noguera
2386350852,Andrés L. Mogollón-Benavides
2386350777,Manuel D. Niño-Mojica
2198497411,Santiago Rúa
2044743284,Daniel Sanín-Villa
2059089364,Juan C. Tejada
2386016830,Yingpeng Ning
2143552718,Yuanyuan Sun
2387141357,Ling Luo
2115637964,Yanhua Wang
2385585305,Yuchen Pan
2382565999,Hongfei Lin
2386228561,Mohamed Abo El-Enen
2279913902,Sally Saad
2383025713,Taymoor Nazmy
2254265283,Raneem Khafagy
2183420108,Paul Angelo Oroceo
48174705,Jae Min Lee
2352194668,Dong-Seong Kim
2326295765,Sheng Wang
2186424081,Fangyuan Zhao
1934073,Dechao Bu
2386189382,Yunwei Lu
2248282722,Ming Gong
2385739310,Hongjie Liu
2251549775,Zhao-Xiang Yang
2288073398,Xiaoxi Zeng
2166767781,Zhiyuan Yuan
2327857129,Baoping Wan
2298972263,Jing Sun
2149122113,Yang Wu
34990576,Lianhe Zhao
2266099065,Xirun Wan
2375995434,Wei Huang
2333998512,Tao Wang
2325381424,Mengtong Xu
2339235963,Jianjun Luo
2108434617,Jingjia Liu
2386130979,Jianjun Zheng
2335095733,Wei Zhang
2336957677,Kang Zhang
2237594181,Hongjia Zhang
2376877469,Shu Wang
2243908278,Runsheng Chen
2197571347,Yi Zhao
1388621404,Milzam Wafi Azhar
2158777765,Azam Khan
28277514,Sirapop Nuannimnoi
2324298566,Himmatur Rijal
2405086395,Chia-Hsin Lai
2110523478,Ching-Yao Huang
2385478332,Rezaul Karim
2385479517,Özlem Uzuner
2195947297,Yishan Zhong
2153422648,Wenqi Shi
2338378588,Ben Tamo
2253668558,Micky C. Nnamdi
2382506161,Yining Yuan
2386162920,M. D. Wang
2389327777,Davi dos Reis de Jesus
2186142371,Antônio Pereira De Souza Júnior
2052048,E. Albergaria
2244466799,A. Pagano
11005743,I. Oliveira
2326874065,Cristiane dos Santos Dias
12772958,E. M. Lage
2305453393,F. Oliveira
2385487942,Juliana Almeida Oliveira
2326859390,Igor de Carvalho Gomes
2326950743,L. C. D. Rocha
2136516885,Z. Reis
2198568489,Luka Blašković
2362729716,Nikola Tanković
2283153218,I. Lorencin
2265543923,Sandi Baressi Šegota
46961317,S M Rafiuddin
2385406902,Muntaha Nujat Khan
89279791,R. Mochizuki
2384445910,Shusuke Komatsu
2384448014,Souta Noguchi
2384448004,Kazuto Ataka
2315113908,Kuangshi Ai
2376269605,Jonathan A. Karr
2386568191,Meng Jiang
2292582566,Nitesh V. Chawla
48586275,Chaoli Wang
2384429255,Jennifer Jiang-Kells
2380088489,J. Brandreth
2112583438,Leilei Zhu
2380401232,J. Ross
2380088399,Y. Jani
2380088515,E. Costanza
2060136055,M. Amran
3365279,Zeljko Kraljevic
2384807767,Xi Bai
2384694078,M.M.N.S. Dilan
3396342,Jayathri Wijayarathne
2354310964,Ravi Wickramaratne
39458739,F. Asselbergs
2380088529,R. Dobson
2380440136,W. K. Wong
2391666783,A. D. Shah
1842188,Neal Lawton
2334572832,Alfy Samuel
2335189759,Anoop Kumar
2335576396,Daben Liu
72401599,Siddhant Arora
2375175371,Haidar Khan
2332094619,Kai Sun
2283964663,Xin Dong
2305482313,Sajal Choudhary
2256132624,Seungwhan Moon
2383945354,Xinyuan Zhang
2063995456,Adithya Sagar
2383308597,S. Appini
2051284843,Kaushik Patnaik
2383684077,Sanat Sharma
2243132102,Shinji Watanabe
2247977368,Anuj Kumar
2381732017,Ahmed A Aly
2247965931,Yue Liu
2335557092,Florian Metze
2366173653,Zhaojiang Lin
2281975981,Lovely Yeswanth Panchumarthi
2292327097,Sumalatha Saleti
2383305865,Sai Prasad Gudari
2383307517,Atharva Negi
2383307907,Praveen Raj Budime
2230442151,H. Upadhya
2386301496,Ilyass Emssaad
2386301925,Fatima-Ezzahraa Ben-Bouazzaa
2190896412,Idriss Tafala
2386301502,Manal Chakour El Mezali
66238743,Bassma Jioudi
151103226,M. Alexandrou
2331642514,Sant Kumar
2373115157,A. Mahtani
2299810372,D. Strepkos
2299810930,P. Carvalho
2260088137,D. Mutlu
147754364,O. Ser
2181386305,Athanasios Rempakos
2160722620,Olga C. Mastrodemos
6515009,B. Rangan
2126065492,Sandeep Jalli
3641408,Y. Sandoval
2328184514,E. Brilakis
1491318758,Paul Grundmann
2335107734,Dennis Fast
2382997717,Jan Frick
14524393,Thomas Steffek
2320517936,Felix A. Gers
2301583868,Wolfgang Nejdl
2308472243,Alexander Löser
122835755,Zhepei Wei
2305569900,Xiao Yang
2332094619,Kai Sun
2305531076,Jiaqi Wang
2375136486,Rulin Shao
2383100989,Sean Chen
2366075549,Mohammad Kachuee
2284688603,Teja Gollapudi
2289880147,Tony Liao
2305481622,Nicolas Scheffer
2305481558,Rakesh Wanga
2247977368,Anuj Kumar
2385444448,Yu Meng
2072801764,Wen-tau Yih
2283964663,Xin Dong
2382949331,Henry Mukalazi Serugunda
2266192,Jian-quan Ouyang
2382949371,Hasifah Kasujja Namatovu
2382949373,Paul Ssemaluulu
2382948848,Nasser Kimbugwe
3701921,Christopher Garimoi Orach
2355117191,Peter Waiswa
2396750809,Christian Freitas
134669720,Ricardo Trainotti Rabonato
2237897967,Lilian Berton
2203867957,Siqi Ma
2311301305,Jiaji Huang
67240025,Bolin Yang
2341692584,Fan Zhang
49387921,Jinlin Wu
2328096270,Yue Shen
2382923307,Guohui Fan
2383979539,Zhu Zhang
51300324,Zelin Zang
2367516922,Shiran Zhang
2407621849,Evelyn Phan
23168015,P. Velmovitsky
144843195,Quynh Pham
2273670268,Scott Sanner
2373442761,Ziqing Wang
2289804040,Chengsheng Mao
2370642618,Xiao-Yong Wen
2286166748,Yuan Luo
2348504254,Kaize Ding
2357854326,Longjian Shen
2410003479,Donghui Shi
2422541356,Jifei Cheng
2108567059,Linfang Wang
2237134658,Chunjiang Duanmu
2422566730,Xiaoyan Zhang
2274975679,Zhiliang Huang
2119184118,Kaishuai Xu
150337518,Wenjun Hou
2323785369,Yi Cheng
2261357254,Wenjie Li
2287879040,Haolin Li
2232598371,Tianjie Dai
2255052564,Zhe Chen
2287920041,Siyuan Du
3213796,Jiangchao Yao
2373411242,Ya Zhang
2303413808,Yanfeng Wang
2289385425,R. Patil
2375913236,Manideep Abbidi
2290571759,Sherri Fannon
2390351655,Carlos Andres Colunga Tinajero
2381731815,Zhiyu Kan
2248178756,Wensheng Gan
2181671526,Zhenlian Qi
2261463959,Philip S. Yu
2275189326,Ben Wang
1388020611,I. Xia
